trip_id,duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type,bike_type
129708741,4,9/25/2019 7:26,9/25/2019 7:30,3014,34.05661,-118.237213,3030,34.051941,-118.24353,6616,30,One Way,Monthly Pass,standard
129708742,7,9/25/2019 7:26,9/25/2019 7:33,3026,34.063179,-118.24588,3005,34.0485,-118.258537,5893,30,One Way,Monthly Pass,standard
129708959,12,9/25/2019 7:26,9/25/2019 7:38,3067,34.045181,-118.250237,3024,34.05772,-118.24897,17276,365,One Way,Annual Pass,electric
129709395,19,9/25/2019 7:27,9/25/2019 7:46,3078,34.064281,-118.238937,3037,34.034801,-118.231277,6612,30,One Way,Monthly Pass,standard
129708736,3,9/25/2019 7:31,9/25/2019 7:34,3027,34.04998,-118.247162,3030,34.051941,-118.24353,5982,30,One Way,Monthly Pass,standard
129709389,14,9/25/2019 7:32,9/25/2019 7:46,3031,34.044701,-118.252441,3075,34.04211,-118.256187,5900,1,One Way,Walk-up,standard
129709172,7,9/25/2019 7:34,9/25/2019 7:41,3030,34.051941,-118.24353,3066,34.063389,-118.23616,16799,30,One Way,Monthly Pass,electric
129710272,27,9/25/2019 7:34,9/25/2019 8:01,3052,34.051102,-118.264557,4293,34.062279,-118.271523,5936,30,One Way,Monthly Pass,standard
129709830,22,9/25/2019 7:36,9/25/2019 7:58,4314,34.057709,-118.279762,3008,34.046612,-118.262733,18419,30,One Way,Monthly Pass,electric
129709387,11,9/25/2019 7:37,9/25/2019 7:48,3067,34.045181,-118.250237,3014,34.05661,-118.237213,6226,30,One Way,Monthly Pass,standard
129709602,14,9/25/2019 7:39,9/25/2019 7:53,4220,34.074829,-118.258728,4401,34.075611,-118.291862,16656,30,One Way,Monthly Pass,electric
129710493,28,9/25/2019 7:39,9/25/2019 8:07,4444,34.061619,-118.305573,4405,34.051899,-118.293678,16392,30,One Way,Monthly Pass,electric
129709600,10,9/25/2019 7:40,9/25/2019 7:50,4314,34.057709,-118.279762,4405,34.051899,-118.293678,18958,30,One Way,Monthly Pass,electric
129709383,4,9/25/2019 7:42,9/25/2019 7:46,4248,34.028351,-118.288673,4245,34.02404,-118.283409,5800,30,One Way,Monthly Pass,standard
129709384,7,9/25/2019 7:42,9/25/2019 7:49,3014,34.05661,-118.237213,3027,34.04998,-118.247162,12381,30,One Way,Monthly Pass,standard
129709820,9,9/25/2019 7:46,9/25/2019 7:55,3031,34.044701,-118.252441,4227,34.0298,-118.270309,16997,365,One Way,Annual Pass,electric
129710258,14,9/25/2019 7:49,9/25/2019 8:03,4220,34.074829,-118.258728,3030,34.051941,-118.24353,6347,30,One Way,Monthly Pass,standard
129747841,415,9/25/2019 7:49,9/25/2019 14:44,3042,34.049301,-118.238808,3030,34.051941,-118.24353,6239,30,One Way,Monthly Pass,standard
129709818,4,9/25/2019 7:51,9/25/2019 7:55,3014,34.05661,-118.237213,3030,34.051941,-118.24353,17037,30,One Way,Monthly Pass,electric
129709817,3,9/25/2019 7:52,9/25/2019 7:55,3018,34.043732,-118.260139,3005,34.0485,-118.258537,6402,30,One Way,Monthly Pass,standard
129710477,16,9/25/2019 7:53,9/25/2019 8:09,4285,,,4420,34.168629,-118.377068,15845,365,One Way,Walk-up,smart
129709816,4,9/25/2019 7:54,9/25/2019 7:58,3042,34.049301,-118.238808,3027,34.04998,-118.247162,6404,30,One Way,Monthly Pass,standard
129709815,4,9/25/2019 7:55,9/25/2019 7:59,4436,34.105782,-118.291939,4301,34.099049,-118.291496,12074,30,One Way,Monthly Pass,standard
129710253,6,9/25/2019 7:55,9/25/2019 8:01,3042,34.049301,-118.238808,3027,34.04998,-118.247162,12347,1,One Way,Walk-up,standard
129710705,19,9/25/2019 7:55,9/25/2019 8:14,3014,34.05661,-118.237213,3052,34.051102,-118.264557,12283,1,One Way,Walk-up,standard
129711171,25,9/25/2019 7:55,9/25/2019 8:20,4346,33.984341,-118.47155,4286,,,15585,1,One Way,One Day Pass,smart
129709813,3,9/25/2019 7:56,9/25/2019 7:59,3075,34.04211,-118.256187,3005,34.0485,-118.258537,19081,30,One Way,Monthly Pass,electric
129710252,4,9/25/2019 7:56,9/25/2019 8:00,3042,34.049301,-118.238808,3030,34.051941,-118.24353,6104,30,One Way,Monthly Pass,standard
129710926,21,9/25/2019 7:59,9/25/2019 8:20,3008,34.046612,-118.262733,3008,34.046612,-118.262733,18419,30,Round Trip,Monthly Pass,electric
129710467,6,9/25/2019 8:00,9/25/2019 8:06,3014,34.05661,-118.237213,3030,34.051941,-118.24353,6453,30,One Way,Monthly Pass,standard
129710246,1,9/25/2019 8:01,9/25/2019 8:02,4293,34.062279,-118.271523,4293,34.062279,-118.271523,19630,30,Round Trip,Monthly Pass,electric
129710464,7,9/25/2019 8:02,9/25/2019 8:09,3031,34.044701,-118.252441,3008,34.046612,-118.262733,6043,30,One Way,Monthly Pass,standard
129710465,5,9/25/2019 8:02,9/25/2019 8:07,3022,34.04607,-118.233093,3029,34.048851,-118.246422,19893,30,One Way,Monthly Pass,electric
129710693,9,9/25/2019 8:02,9/25/2019 8:11,4220,34.074829,-118.258728,3049,34.056969,-118.253593,12014,30,One Way,Monthly Pass,standard
129711159,20,9/25/2019 8:02,9/25/2019 8:22,4293,34.062279,-118.271523,3007,34.05048,-118.254593,19630,30,One Way,Monthly Pass,electric
129711156,15,9/25/2019 8:06,9/25/2019 8:21,3014,34.05661,-118.237213,3068,34.0532,-118.250954,16476,30,One Way,Monthly Pass,electric
129710688,7,9/25/2019 8:07,9/25/2019 8:14,4300,34.04887,-118.2743,3074,34.04417,-118.261169,6583,1,One Way,Walk-up,standard
129710689,6,9/25/2019 8:07,9/25/2019 8:13,3018,34.043732,-118.260139,3007,34.05048,-118.254593,12300,30,One Way,Monthly Pass,standard
129710690,3,9/25/2019 8:07,9/25/2019 8:10,4293,34.062279,-118.271523,4313,34.056808,-118.275002,11990,365,One Way,Annual Pass,standard
129711150,14,9/25/2019 8:07,9/25/2019 8:21,4440,34.061661,-118.298241,3052,34.051102,-118.264557,16629,1,One Way,Walk-up,electric
129710685,3,9/25/2019 8:08,9/25/2019 8:11,3031,34.044701,-118.252441,3005,34.0485,-118.258537,6535,30,One Way,Monthly Pass,standard
129710686,4,9/25/2019 8:08,9/25/2019 8:12,3042,34.049301,-118.238808,3030,34.051941,-118.24353,6627,30,One Way,Monthly Pass,standard
129712556,43,9/25/2019 8:09,9/25/2019 8:52,4405,34.051899,-118.293678,4275,34.01252,-118.285896,16392,30,One Way,Monthly Pass,electric
129711146,11,9/25/2019 8:10,9/25/2019 8:21,3074,34.04417,-118.261169,3049,34.056969,-118.253593,6546,1,One Way,Walk-up,standard
129711615,21,9/25/2019 8:10,9/25/2019 8:31,3014,34.05661,-118.237213,3045,34.028511,-118.256668,18919,30,One Way,Monthly Pass,electric
129711143,8,9/25/2019 8:12,9/25/2019 8:20,3066,34.063389,-118.23616,3049,34.056969,-118.253593,16799,30,One Way,Monthly Pass,electric
129711144,10,9/25/2019 8:12,9/25/2019 8:22,3042,34.049301,-118.238808,3028,34.058319,-118.246094,6476,30,One Way,Monthly Pass,standard
129711611,18,9/25/2019 8:14,9/25/2019 8:32,3065,34.060558,-118.238327,3031,34.044701,-118.252441,12269,1,One Way,Walk-up,standard
129711141,3,9/25/2019 8:17,9/25/2019 8:20,3005,34.0485,-118.258537,3031,34.044701,-118.252441,19081,30,One Way,Monthly Pass,electric
129711374,12,9/25/2019 8:17,9/25/2019 8:29,3005,34.0485,-118.258537,3081,34.031891,-118.250183,6567,30,One Way,Monthly Pass,standard
129711373,11,9/25/2019 8:18,9/25/2019 8:29,3066,34.063389,-118.23616,3038,34.046822,-118.248352,6227,30,One Way,Monthly Pass,standard
129711140,5,9/25/2019 8:19,9/25/2019 8:24,3014,34.05661,-118.237213,3030,34.051941,-118.24353,5744,30,One Way,Monthly Pass,standard
129711371,8,9/25/2019 8:19,9/25/2019 8:27,3051,34.045422,-118.253517,3030,34.051941,-118.24353,18841,30,One Way,Monthly Pass,electric
129711372,8,9/25/2019 8:19,9/25/2019 8:27,3062,34.047749,-118.243172,3014,34.05661,-118.237213,18967,365,One Way,Walk-up,electric
129711845,17,9/25/2019 8:20,9/25/2019 8:37,3008,34.046612,-118.262733,3035,34.048401,-118.260948,18419,30,One Way,Monthly Pass,electric
129711846,16,9/25/2019 8:20,9/25/2019 8:36,3014,34.05661,-118.237213,3008,34.046612,-118.262733,19542,30,One Way,Monthly Pass,electric
129711139,2,9/25/2019 8:21,9/25/2019 8:23,3051,34.045422,-118.253517,3075,34.04211,-118.256187,18135,30,One Way,Monthly Pass,electric
129711367,7,9/25/2019 8:22,9/25/2019 8:29,3034,34.042061,-118.263382,3032,34.049889,-118.255882,11993,365,One Way,Annual Pass,standard
129711368,4,9/25/2019 8:22,9/25/2019 8:26,3014,34.05661,-118.237213,3030,34.051941,-118.24353,6226,30,One Way,Monthly Pass,standard
129711599,12,9/25/2019 8:22,9/25/2019 8:34,3066,34.063389,-118.23616,3027,34.04998,-118.247162,6418,30,One Way,Monthly Pass,standard
129711601,9,9/25/2019 8:22,9/25/2019 8:31,3034,34.042061,-118.263382,3007,34.05048,-118.254593,6615,365,One Way,Annual Pass,standard
129711840,17,9/25/2019 8:22,9/25/2019 8:39,4314,34.057709,-118.279762,3034,34.042061,-118.263382,6363,365,One Way,Annual Pass,standard
129711598,7,9/25/2019 8:23,9/25/2019 8:30,3014,34.05661,-118.237213,3030,34.051941,-118.24353,12210,30,One Way,Monthly Pass,standard
129711838,15,9/25/2019 8:23,9/25/2019 8:38,3066,34.063389,-118.23616,3031,34.044701,-118.252441,12083,30,One Way,Monthly Pass,standard
129712072,21,9/25/2019 8:23,9/25/2019 8:44,3029,34.048851,-118.246422,4245,34.02404,-118.283409,19893,30,One Way,Monthly Pass,electric
129711366,3,9/25/2019 8:24,9/25/2019 8:27,3031,34.044701,-118.252441,3005,34.0485,-118.258537,19081,30,One Way,Monthly Pass,electric
129711596,6,9/25/2019 8:24,9/25/2019 8:30,3067,34.045181,-118.250237,3030,34.051941,-118.24353,5803,30,One Way,Monthly Pass,standard
129711833,8,9/25/2019 8:28,9/25/2019 8:36,4285,,,4330,34.025688,-118.395302,16140,30,One Way,Monthly Pass,smart
129712295,20,9/25/2019 8:28,9/25/2019 8:48,3066,34.063389,-118.23616,3034,34.042061,-118.263382,6417,30,One Way,Monthly Pass,standard
129711832,8,9/25/2019 8:29,9/25/2019 8:37,3027,34.04998,-118.247162,3005,34.0485,-118.258537,12347,1,One Way,Walk-up,standard
129712065,12,9/25/2019 8:29,9/25/2019 8:41,3005,34.0485,-118.258537,4387,34.03352,-118.241837,19081,30,One Way,Monthly Pass,electric
129712292,14,9/25/2019 8:31,9/25/2019 8:45,3047,34.039982,-118.266403,3010,34.037048,-118.254868,12120,1,One Way,Walk-up,standard
129712749,23,9/25/2019 8:32,9/25/2019 8:55,4334,34.02018,-118.40403,4394,33.980789,-118.414902,15563,30,One Way,Monthly Pass,smart
129711830,4,9/25/2019 8:33,9/25/2019 8:37,3014,34.05661,-118.237213,3030,34.051941,-118.24353,18967,30,One Way,Monthly Pass,electric
129712289,14,9/25/2019 8:34,9/25/2019 8:48,3056,34.03746,-118.265381,3023,34.050911,-118.240967,18897,30,One Way,Monthly Pass,electric
129712288,10,9/25/2019 8:35,9/25/2019 8:45,3027,34.04998,-118.247162,3019,34.038609,-118.260857,19076,30,One Way,Monthly Pass,electric
129712057,6,9/25/2019 8:36,9/25/2019 8:42,3014,34.05661,-118.237213,3030,34.051941,-118.24353,6718,30,One Way,Monthly Pass,standard
129712282,10,9/25/2019 8:37,9/25/2019 8:47,4352,33.988419,-118.45163,4347,33.984928,-118.469963,15870,30,One Way,Monthly Pass,smart
129712738,22,9/25/2019 8:37,9/25/2019 8:59,3014,34.05661,-118.237213,3056,34.03746,-118.265381,12445,30,One Way,Monthly Pass,standard
129712054,6,9/25/2019 8:38,9/25/2019 8:44,3046,34.052872,-118.24749,3022,34.04607,-118.233093,5761,365,One Way,Annual Pass,standard
129712278,10,9/25/2019 8:38,9/25/2019 8:48,3042,34.049301,-118.238808,3005,34.0485,-118.258537,6543,30,One Way,Monthly Pass,standard
129712510,14,9/25/2019 8:38,9/25/2019 8:52,3035,34.048401,-118.260948,3005,34.0485,-118.258537,18419,30,One Way,Monthly Pass,electric
129712277,10,9/25/2019 8:39,9/25/2019 8:49,3067,34.045181,-118.250237,4387,34.03352,-118.241837,6576,30,One Way,Monthly Pass,standard
129712276,5,9/25/2019 8:40,9/25/2019 8:45,3014,34.05661,-118.237213,3030,34.051941,-118.24353,6537,30,One Way,Monthly Pass,standard
129713642,29,9/25/2019 8:41,9/25/2019 9:10,3005,34.0485,-118.258537,4220,34.074829,-118.258728,12347,30,One Way,Monthly Pass,standard
129712275,6,9/25/2019 8:42,9/25/2019 8:48,4396,34.02697,-118.428207,4389,34.035351,-118.434143,16124,30,One Way,Monthly Pass,smart
129712505,12,9/25/2019 8:42,9/25/2019 8:54,3014,34.05661,-118.237213,3076,34.0406,-118.253838,5868,30,One Way,Monthly Pass,standard
129713181,20,9/25/2019 8:43,9/25/2019 9:03,3056,34.03746,-118.265381,3054,34.039219,-118.236488,5748,1,One Way,One Day Pass,standard
129712502,6,9/25/2019 8:44,9/25/2019 8:50,3014,34.05661,-118.237213,3030,34.051941,-118.24353,6450,30,One Way,Monthly Pass,standard
129712503,6,9/25/2019 8:44,9/25/2019 8:50,3014,34.05661,-118.237213,3030,34.051941,-118.24353,6188,30,One Way,Monthly Pass,standard
129712726,13,9/25/2019 8:44,9/25/2019 8:57,4345,33.99556,-118.481552,4344,34.014309,-118.491341,15490,365,One Way,Annual Pass,smart
129713177,18,9/25/2019 8:44,9/25/2019 9:02,4344,34.014309,-118.491341,4349,33.996239,-118.477448,15310,30,One Way,Monthly Pass,smart
129712501,6,9/25/2019 8:45,9/25/2019 8:51,4353,33.988129,-118.471741,4349,33.996239,-118.477448,16054,30,One Way,Monthly Pass,smart
129713175,19,9/25/2019 8:46,9/25/2019 9:05,3066,34.063389,-118.23616,3034,34.042061,-118.263382,6170,30,One Way,Monthly Pass,standard
129712500,2,9/25/2019 8:48,9/25/2019 8:50,4347,33.984928,-118.469963,4347,33.984928,-118.469963,15870,30,Round Trip,Monthly Pass,smart
129712498,3,9/25/2019 8:51,9/25/2019 8:54,4314,34.057709,-118.279762,4313,34.056808,-118.275002,16642,365,One Way,Annual Pass,electric
129712499,1,9/25/2019 8:51,9/25/2019 8:52,4347,33.984928,-118.469963,4347,33.984928,-118.469963,15870,30,Round Trip,Monthly Pass,smart
129713171,11,9/25/2019 8:52,9/25/2019 9:03,3019,34.038609,-118.260857,3016,34.052898,-118.241562,19076,365,One Way,Annual Pass,electric
129714084,31,9/25/2019 8:52,9/25/2019 9:23,4275,34.01252,-118.285896,3008,34.046612,-118.262733,16392,30,One Way,Monthly Pass,electric
129714085,29,9/25/2019 8:52,9/25/2019 9:21,3005,34.0485,-118.258537,3018,34.043732,-118.260139,18419,30,One Way,Monthly Pass,electric
129712721,2,9/25/2019 8:53,9/25/2019 8:55,3007,34.05048,-118.254593,3064,34.04681,-118.256981,6295,365,One Way,Annual Pass,standard
129713397,15,9/25/2019 8:54,9/25/2019 9:09,3064,34.04681,-118.256981,3022,34.04607,-118.233093,6531,30,One Way,Monthly Pass,standard
129713169,5,9/25/2019 8:56,9/25/2019 9:01,3034,34.042061,-118.263382,3035,34.048401,-118.260948,6096,365,One Way,Annual Pass,standard
129714080,26,9/25/2019 8:57,9/25/2019 9:23,4344,34.014309,-118.491341,4342,33.991161,-118.468292,15341,30,One Way,Monthly Pass,smart
129714731,40,9/25/2019 8:57,9/25/2019 9:37,4286,,,4346,33.984341,-118.47155,15585,1,One Way,One Day Pass,smart
129713394,6,9/25/2019 9:00,9/25/2019 9:06,3034,34.042061,-118.263382,3035,34.048401,-118.260948,6321,30,One Way,Monthly Pass,standard
129714077,20,9/25/2019 9:01,9/25/2019 9:21,3048,34.041691,-118.235352,3034,34.042061,-118.263382,16580,1,One Way,Walk-up,electric
129713622,8,9/25/2019 9:04,9/25/2019 9:12,3005,34.0485,-118.258537,3081,34.031891,-118.250183,6535,30,One Way,Monthly Pass,standard
129713619,4,9/25/2019 9:06,9/25/2019 9:10,3014,34.05661,-118.237213,3066,34.063389,-118.23616,11997,30,One Way,Monthly Pass,standard
129713620,5,9/25/2019 9:06,9/25/2019 9:11,3014,34.05661,-118.237213,3016,34.052898,-118.241562,12186,30,One Way,Monthly Pass,standard
129713617,2,9/25/2019 9:10,9/25/2019 9:12,3034,34.042061,-118.263382,3074,34.04417,-118.261169,6522,30,One Way,Monthly Pass,standard
129714720,29,9/25/2019 9:10,9/25/2019 9:39,4220,34.074829,-118.258728,4220,34.074829,-118.258728,12347,30,Round Trip,Monthly Pass,standard
129713616,3,9/25/2019 9:11,9/25/2019 9:14,3005,34.0485,-118.258537,3007,34.05048,-118.254593,6728,30,One Way,Monthly Pass,standard
129716044,53,9/25/2019 9:11,9/25/2019 10:04,4353,33.988129,-118.471741,4349,33.996239,-118.477448,16224,30,One Way,Monthly Pass,smart
129717661,84,9/25/2019 9:11,9/25/2019 10:35,4130,33.719261,-118.282722,4130,33.719261,-118.282722,16523,1,Round Trip,Walk-up,electric
129714283,14,9/25/2019 9:12,9/25/2019 9:26,3016,34.052898,-118.241562,3081,34.031891,-118.250183,18988,30,One Way,Monthly Pass,electric
129713842,4,9/25/2019 9:13,9/25/2019 9:17,3074,34.04417,-118.261169,3005,34.0485,-118.258537,6522,30,One Way,Monthly Pass,standard
129713843,6,9/25/2019 9:13,9/25/2019 9:19,3067,34.045181,-118.250237,3035,34.048401,-118.260948,6258,30,One Way,Monthly Pass,standard
129715595,42,9/25/2019 9:15,9/25/2019 9:57,4130,33.719261,-118.282722,4130,33.719261,-118.282722,6449,1,Round Trip,Walk-up,standard
129714066,7,9/25/2019 9:16,9/25/2019 9:23,3026,34.063179,-118.24588,3069,34.05088,-118.248253,18902,30,One Way,Monthly Pass,electric
129715159,30,9/25/2019 9:16,9/25/2019 9:46,3019,34.038609,-118.260857,3030,34.051941,-118.24353,17666,30,One Way,Monthly Pass,electric
129715594,41,9/25/2019 9:16,9/25/2019 9:57,4130,33.719261,-118.282722,4130,33.719261,-118.282722,6335,1,Round Trip,Walk-up,standard
129714064,6,9/25/2019 9:18,9/25/2019 9:24,3038,34.046822,-118.248352,3008,34.046612,-118.262733,17340,30,One Way,Monthly Pass,electric
129714277,7,9/25/2019 9:18,9/25/2019 9:25,3049,34.056969,-118.253593,3030,34.051941,-118.24353,18946,1,One Way,Walk-up,electric
129714061,1,9/25/2019 9:19,9/25/2019 9:20,4453,34.082649,-118.284393,4453,34.082649,-118.284393,12312,365,Round Trip,Annual Pass,standard
129714276,9,9/25/2019 9:19,9/25/2019 9:28,4343,33.998322,-118.460983,4349,33.996239,-118.477448,15956,30,One Way,Monthly Pass,smart
129714058,1,9/25/2019 9:20,9/25/2019 9:21,4453,34.082649,-118.284393,4453,34.082649,-118.284393,12312,365,Round Trip,Annual Pass,standard
129714488,10,9/25/2019 9:20,9/25/2019 9:30,3033,34.040989,-118.255798,3020,34.031052,-118.26709,12266,30,One Way,Monthly Pass,standard
129714263,8,9/25/2019 9:21,9/25/2019 9:29,3018,34.043732,-118.260139,3051,34.045422,-118.253517,18419,30,One Way,Monthly Pass,electric
129714267,5,9/25/2019 9:21,9/25/2019 9:26,4453,34.082649,-118.284393,4453,34.082649,-118.284393,12312,365,Round Trip,Annual Pass,standard
129714268,6,9/25/2019 9:21,9/25/2019 9:27,3022,34.04607,-118.233093,3054,34.039219,-118.236488,6531,30,One Way,Monthly Pass,standard
129714269,5,9/25/2019 9:21,9/25/2019 9:26,3022,34.04607,-118.233093,3062,34.047749,-118.243172,5865,30,One Way,Monthly Pass,standard
129714916,20,9/25/2019 9:23,9/25/2019 9:43,3008,34.046612,-118.262733,3038,34.046822,-118.248352,19542,30,One Way,Monthly Pass,electric
129714476,8,9/25/2019 9:25,9/25/2019 9:33,3082,34.04652,-118.237411,3037,34.034801,-118.231277,6281,30,One Way,Monthly Pass,standard
129714915,15,9/25/2019 9:25,9/25/2019 9:40,4323,33.99958,-118.44136,4380,33.982922,-118.410927,15694,30,One Way,Monthly Pass,smart
129714691,9,9/25/2019 9:26,9/25/2019 9:35,3023,34.050911,-118.240967,3051,34.045422,-118.253517,18897,365,One Way,Walk-up,electric
129714692,11,9/25/2019 9:26,9/25/2019 9:37,4300,34.04887,-118.2743,4273,34.02586,-118.284103,6427,30,One Way,Monthly Pass,standard
129714689,7,9/25/2019 9:29,9/25/2019 9:36,3030,34.051941,-118.24353,3005,34.0485,-118.258537,18967,30,One Way,Monthly Pass,electric
129715131,19,9/25/2019 9:29,9/25/2019 9:48,3051,34.045422,-118.253517,3051,34.045422,-118.253517,18419,30,Round Trip,Monthly Pass,electric
129714909,8,9/25/2019 9:32,9/25/2019 9:40,3027,34.04998,-118.247162,3075,34.04211,-118.256187,6310,30,One Way,Monthly Pass,standard
129715129,16,9/25/2019 9:32,9/25/2019 9:48,4344,34.014309,-118.491341,4349,33.996239,-118.477448,15955,30,One Way,Monthly Pass,smart
129715561,23,9/25/2019 9:32,9/25/2019 9:55,4346,33.984341,-118.47155,4285,,,16222,30,One Way,Monthly Pass,smart
129714687,5,9/25/2019 9:33,9/25/2019 9:38,3042,34.049301,-118.238808,3048,34.041691,-118.235352,12119,30,One Way,Monthly Pass,standard
129714688,3,9/25/2019 9:33,9/25/2019 9:36,3042,34.049301,-118.238808,3030,34.051941,-118.24353,12380,30,One Way,Monthly Pass,standard
129715125,14,9/25/2019 9:34,9/25/2019 9:48,4346,33.984341,-118.47155,4353,33.988129,-118.471741,15883,1,One Way,One Day Pass,smart
129715124,10,9/25/2019 9:35,9/25/2019 9:45,3031,34.044701,-118.252441,3042,34.049301,-118.238808,6552,30,One Way,Monthly Pass,standard
129716923,45,9/25/2019 9:36,9/25/2019 10:21,4345,33.99556,-118.481552,4344,34.014309,-118.491341,16071,30,One Way,Monthly Pass,smart
129714906,6,9/25/2019 9:38,9/25/2019 9:44,3005,34.0485,-118.258537,3019,34.038609,-118.260857,18967,30,One Way,Monthly Pass,electric
129715122,9,9/25/2019 9:39,9/25/2019 9:48,4266,34.026291,-118.277687,4267,34.027618,-118.280678,6471,30,One Way,Monthly Pass,standard
129714905,3,9/25/2019 9:40,9/25/2019 9:43,3038,34.046822,-118.248352,3062,34.047749,-118.243172,12002,30,One Way,Monthly Pass,standard
129715553,15,9/25/2019 9:40,9/25/2019 9:55,3035,34.048401,-118.260948,4250,34.03017,-118.280952,6096,365,One Way,Annual Pass,standard
129715998,20,9/25/2019 9:40,9/25/2019 10:00,4220,34.074829,-118.258728,3005,34.0485,-118.258537,12347,30,One Way,Monthly Pass,standard
129716225,29,9/25/2019 9:40,9/25/2019 10:09,4393,34.026829,-118.393517,4342,33.991161,-118.468292,15948,1,One Way,Walk-up,smart
129715118,7,9/25/2019 9:42,9/25/2019 9:49,3029,34.048851,-118.246422,3064,34.04681,-118.256981,6631,30,One Way,Monthly Pass,standard
129715119,7,9/25/2019 9:42,9/25/2019 9:49,3069,34.05088,-118.248253,3035,34.048401,-118.260948,18902,1,One Way,Walk-up,electric
129715547,15,9/25/2019 9:42,9/25/2019 9:57,3034,34.042061,-118.263382,3048,34.041691,-118.235352,16580,30,One Way,Monthly Pass,electric
129715989,18,9/25/2019 9:43,9/25/2019 10:01,3062,34.047749,-118.243172,3038,34.046822,-118.248352,19301,30,One Way,Monthly Pass,electric
129715116,5,9/25/2019 9:44,9/25/2019 9:49,4390,34.069271,-118.296593,4401,34.075611,-118.291862,16716,30,One Way,Monthly Pass,electric
129716215,20,9/25/2019 9:45,9/25/2019 10:05,3038,34.046822,-118.248352,3029,34.048851,-118.246422,19542,30,One Way,Monthly Pass,electric
129715983,18,9/25/2019 9:46,9/25/2019 10:04,3057,34.035679,-118.270813,3076,34.0406,-118.253838,6623,1,One Way,Walk-up,standard
129715984,17,9/25/2019 9:46,9/25/2019 10:03,3057,34.035679,-118.270813,3076,34.0406,-118.253838,6052,365,One Way,Annual Pass,standard
129716440,25,9/25/2019 9:46,9/25/2019 10:11,3030,34.051941,-118.24353,3014,34.05661,-118.237213,18946,30,One Way,Monthly Pass,electric
129715542,10,9/25/2019 9:48,9/25/2019 9:58,3051,34.045422,-118.253517,4314,34.057709,-118.279762,18419,30,One Way,Monthly Pass,electric
129716209,17,9/25/2019 9:48,9/25/2019 10:05,3014,34.05661,-118.237213,3054,34.039219,-118.236488,12392,1,One Way,Walk-up,standard
129715981,11,9/25/2019 9:50,9/25/2019 10:01,3014,34.05661,-118.237213,3048,34.041691,-118.235352,6393,1,One Way,Walk-up,standard
129715539,4,9/25/2019 9:53,9/25/2019 9:57,4401,34.075611,-118.291862,4390,34.069271,-118.296593,16656,30,One Way,Monthly Pass,electric
129715976,4,9/25/2019 9:57,9/25/2019 10:01,3018,34.043732,-118.260139,3005,34.0485,-118.258537,12429,30,One Way,Monthly Pass,standard
129716431,17,9/25/2019 9:57,9/25/2019 10:14,3051,34.045422,-118.253517,4249,34.020302,-118.281181,19178,30,One Way,Monthly Pass,electric
129716201,7,9/25/2019 9:58,9/25/2019 10:05,3062,34.047749,-118.243172,3048,34.041691,-118.235352,5773,30,One Way,Monthly Pass,standard
129717352,32,9/25/2019 9:58,9/25/2019 10:30,4314,34.057709,-118.279762,4314,34.057709,-118.279762,18419,30,Round Trip,Monthly Pass,electric
129716200,6,9/25/2019 9:59,9/25/2019 10:05,3049,34.056969,-118.253593,3029,34.048851,-118.246422,17239,1,One Way,Walk-up,electric
129716659,19,9/25/2019 9:59,9/25/2019 10:18,3032,34.049889,-118.255882,4249,34.020302,-118.281181,18275,365,One Way,Walk-up,electric
129716427,11,9/25/2019 10:01,9/25/2019 10:12,3077,34.039871,-118.250038,3030,34.051941,-118.24353,18800,30,One Way,Monthly Pass,electric
129716655,14,9/25/2019 10:01,9/25/2019 10:15,3038,34.046822,-118.248352,3018,34.043732,-118.260139,19301,30,One Way,Monthly Pass,electric
129716650,12,9/25/2019 10:06,9/25/2019 10:18,3029,34.048851,-118.246422,3062,34.047749,-118.243172,19542,30,One Way,Monthly Pass,electric
129717108,18,9/25/2019 10:07,9/25/2019 10:25,3033,34.040989,-118.255798,3020,34.031052,-118.26709,11975,30,One Way,Monthly Pass,standard
129716648,4,9/25/2019 10:11,9/25/2019 10:15,3028,34.058319,-118.246094,3068,34.0532,-118.250954,16329,30,One Way,Monthly Pass,electric
129717570,25,9/25/2019 10:12,9/25/2019 10:37,3014,34.05661,-118.237213,3062,34.047749,-118.243172,18946,30,One Way,Monthly Pass,electric
129747617,314,9/25/2019 10:14,9/25/2019 15:28,4393,34.026829,-118.393517,4408,34.011799,-118.419533,15244,1,One Way,Walk-up,smart
129716876,6,9/25/2019 10:15,9/25/2019 10:21,3018,34.043732,-118.260139,3025,34.03286,-118.268082,19301,30,One Way,Monthly Pass,electric
129716646,3,9/25/2019 10:17,9/25/2019 10:20,4250,34.03017,-118.280952,4245,34.02404,-118.283409,19840,365,One Way,Annual Pass,electric
129716874,7,9/25/2019 10:17,9/25/2019 10:24,3006,34.04554,-118.256668,3046,34.052872,-118.24749,6243,30,One Way,Monthly Pass,standard
129716873,3,9/25/2019 10:18,9/25/2019 10:21,4350,33.9986,-118.472977,4348,34.000881,-118.46891,15721,30,One Way,Monthly Pass,smart
129718027,25,9/25/2019 10:20,9/25/2019 10:45,3062,34.047749,-118.243172,3006,34.04554,-118.256668,19542,30,One Way,Monthly Pass,electric
